3.703857061,3.233119258,1.917058785,2.496942483,2.151696822,3.929554186,3.520193311,3.290043834,2.287374707,1.941876244,4.048025009,3.639002575,3.618046701,2.247998574,5.136151411
27.80872294,20.67216025,21.30056573,29.39130329,30.4752314,20.98203295,20.40185017,27.67705469,21.91879436,27.10635972,21.68755913,21.50949966,26.97585293,26.73469307,23.57870216
1619.501619,873.8051219,1653.538424,1658.838982,1314.825189,1227.296801,1556.793979,1347.935219,1590.334439,1483.34894,inf,inf,inf,inf,inf
344.08858,308.98594,344.86933,270.42852,347.6665,361.57969,152.20786,260.59322,152.20728,inf,inf,inf,inf,inf,inf
361.61983,123.35108,361.62,221.65,129.9,471.6738,343.1726,328.12232,479.3356,434.744,231.69844,219.19844,424.2338,inf,inf
144.442,156.05288,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
159.36281,196.89455,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
170.53603,21.08251,132.097747,218.86645,232.85147,56.561018,196.25613,51.060753,31.371943,28.537717,inf,inf,inf,inf,inf
517.8693394,382.4647225,517.8693394,542.3031274,512.6965117,517.3043925,489.7212269,463.0069516,436.0539064,390.505779,inf,inf,inf,inf,inf
137.7438933,298.7414958,397.1583917,384.6393798,372.0688086,232.2985451,255.7548082,195.7230267,192.9147464,inf,inf,inf,inf,inf,inf
185.0628693,60.0627601,172.2968053,136.41562,194.3324666,184.3608413,103.2918048,96.64108094,79.78081822,83.16038484,inf,inf,inf,inf,inf
515.7662939,415.4638173,515.7662939,494.4901211,463.37245,465.4585635,434.8381183,415.4638173,465.4585635,434.8381183,inf,inf,inf,inf,inf
280.8646694,303.4440691,404.9804009,356.6178935,384.357643,328.3214045,370.6049413,215.1199766,148.3849147,202.1627112,inf,inf,inf,inf,inf
664.032027,330.610825,729.6757463,916.3435237,918.7464218,878.7660817,420.2798667,354.5744282,389.4409022,279.4194401,inf,inf,inf,inf,inf
578.9882374,379.8841957,605.0296444,566.3880027,603.6426345,527.1876316,516.8646,493.8014085,420.9581001,400.7214364,inf,inf,inf,inf,inf
478.3472482,273.4593734,612.2635022,623.9308125,613.063899,406.0338264,535.7966513,407.9414746,339.9956523,337.4139603,inf,inf,inf,inf,inf
490.1303569,322.0057744,683.4023284,554.049586,616.8889171,642.4107777,471.0896381,432.3336291,347.7682486,386.9142177,inf,inf,inf,inf,inf
289.0110894,145.0629938,289.0110894,399.6729855,400.4273323,384.5757468,404.9254078,419.1169565,223.8418578,184.8576864,inf,inf,inf,inf,inf
195.1893657,124.6367233,195.1893657,205.2618617,231.7206869,150.1416608,166.7410985,176.3726604,166.7410985,150.1416608,inf,inf,inf,inf,inf
396.6175367,163.4192223,396.6175367,341.2582141,516.4406653,535.9276267,554.7713957,207.4496851,194.3055054,173.4105633,inf,inf,inf,inf,inf
382.1444993,239.8982431,382.1444993,514.7513513,444.9269873,482.1310919,293.8647816,359.9454207,417.0397812,276.5130683,inf,inf,inf,inf,inf
