57632.4,400809.84,349636.6,435463,138317.8,211318.8,26485.59894,117750,268951.2,74743.08,283640.16,386701.2,inf,inf,inf
69747.91,414068.85,167395,142300.2,305562.3,27440.10258,185150,212048.109,207762.56,447862.468,inf,inf,inf,inf,inf
415730.88,820749.2,263612.88,133100,12166.8,679343.76,425967,548830.88,688547.58,812443.76,inf,inf,inf,inf,inf
13299.54,324156.5676,205212.5,244959.0708,198758,283236.5561,79777,78050.26446,89038.25,156087,145278.8492,266606.8631,256626.1926,216162,333898.7334
9341.400281,70557.02699,84303.39022,95243.76892,81497.4057,61884.02954,48137.66631,23087.76351,22419.36068,36165.7239,13746.36323,57479.0666,71225.42982,68419.4453,82165.80853
15402.11,47178.22,50218.69,58909.59,36338.83,36965.06,45029.73,28655.73,13253.62,24093.01,37346.64,21944.53,51740.94,38487.32,60431.84
12986.24608,73615.49003,134330.2656,130920.9643,191635.7399,167118.0405,167367.985,70291.72031,55434.74551,31166.9906,112740.2197,88472.46483,91881.76622,149187.2404,57305.47423
24740.71,104460.8,179073.7,178504.5,74612.91,134988.4,123236.2,109856.9,85116.18,43516.13,128632.3,129201.5,103891.6,147976.9,159729.1
19553.88638,146606.9963,46929.32732,264601.9125,164924.2435,291977.3534,225304.6925,58851.10644,39297.22005,158528.7754,86226.54737,119231.5554,138974.889,185904.2164,99677.66899
28412.78806,46235.47763,93557.94445,19674.67133,66997.13815,113232.6158,86671.80948,48087.45939,54973.59436,74648.26569,80673.63378,100348.3051,107234.4401,126909.1114,26560.8063
14190.45333,119820.6611,103387.5886,94140.50959,183743.0864,112891.5955,167310.0138,30623.5259,57840.80235,74273.87492,43650.34902,60083.42159,163471.0102,16433.07257,147037.9376
18257.68251,71957.07078,53699.38827,171170.1289,202494.772,189815.7498,152912.4464,40632.42762,22374.74511,66754.65168,89129.39679,70871.71428,48496.96917,120454.04,102196.3574
446110.1,528551.452,185879.2,185112.5,71000,92054.72,251713.631,370991.8,250692.235,436518.336,inf,inf,inf,inf,inf
166935.4634,1132949.252,986925.3257,880628.8598,1056481.769,950185.3029,804161.3765,76467.48331,243402.9467,146023.9264,1230328.272,1047564.323,1153860.789,971096.8399,1063392.809
32982.3,293752.19,79157.52,85272,148420.35,11218.2,18800,164429.52,312849.87,127452.54,inf,inf,inf,inf,inf
