172.0379028,405.2362173,172.0379028,227.3972254,52.21477425,32.72781288,13.88404382,361.2057544,374.3499342,395.2448763,inf,inf,inf,inf,inf
166.0758943,308.3221504,166.0758943,33.46904223,103.2934063,66.0893017,254.355612,188.2749729,131.1806124,271.7073253,inf,inf,inf,inf,inf
97.4540207,214.2345826,35.95320196,68.02461678,81.90348628,33.57783573,38.65465852,188.3641273,199.5065632,151.8115844,inf,inf,inf,inf,inf
-1.379838117,139.3503022,-1.379838117,20.12740712,114.5542071,12.71914294,18.76153939,11.37735052,123.8419381,122.681333,inf,inf,inf,inf,inf
37.0628,57.8246,156.9755,0.0001999999999,183.2757,156.977,37.0626,183.2767,inf,inf,inf,inf,inf,inf,inf
6.5365,14.8578,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13.99943792,143.0205758,27.90741625,21.14901566,30.09725638,124.4374662,34.94869625,48.70811809,55.07553126,124.4374662,inf,inf,inf,inf,inf
22.90962,30.24182,22.90667,28.82667,22.90957,9.06807,8.74686,2.83177,28.83079,22.90966,28.83078,30.24182,inf,inf,inf
73.91741,177.24901,73.91731,29.26529,25.43866,33.20003,80.97245,102.0358,80.97255,125.95036,inf,inf,inf,inf,inf
84.29988458,201.9776131,67.22722578,73.59701789,25.07851604,144.8406901,100.4708974,148.6963312,154.6053494,197.8407195,inf,inf,inf,inf,inf
13.88552916,77.91376077,45.98837547,53.24292104,43.57420415,59.37975903,17.15759412,45.02967764,54.15466257,58.42372044,49.85224315,77.96353253,71.59153553,55.01294895,83.60485597
0.8412923794,0.8071585328,0.9374924761,0.883096888,0.72391592,0.403893522,0.2586715987,0.9506876828,0.6878075164,0.8213048136,0.2671700842,0.9532211817,1.05278613,0.9000672967,1.030032157
5.08579,9.12629,9.59366,10.70626,6.33819,6.31519,7.62469,8.41643,3.70576,6.46697,9.63745,5.03451,10.8594,7.78002,11.97363
5.319229816,7.060719076,12.76281257,12.34562675,17.55583298,14.52430449,14.44290187,10.73809153,8.020840948,4.336989406,13.21944452,9.826777571,10.1876331,15.33132987,5.631406232
1.06301,2.70334,4.365387,4.346944,1.78746,3.2257,2.90893,3.50588,2.53854,1.27951,3.694048,3.693436,2.73633,3.88662,4.166939
2.032840231,6.265795035,1.950297293,10.0447127,6.015020114,10.32438932,7.645096415,4.489737235,2.415522938,8.594172878,4.602345728,6.239200659,6.639153682,8.792826044,4.284183326
4.745707864,3.687494364,7.116789314,1.49429366,5.023037164,8.43174005,6.44056006,6.161031393,6.845956987,8.16220784,7.750377609,9.094855133,9.690016765,10.90614719,2.263896239
